,token,cosine
0,sign,0.8949382364094456
1,cowdoctor,0.8660832686660961
2,lint,0.8552367016208762
3,ailsie,0.8521140605067653
4,comprehend,0.8504930443001967
5,wero,0.8475935251749735
6,tne,0.8471795154097427
7,sell,0.8445866542215178
8,pin,0.8442643942757582
9,bleed,0.8427248477554754
10,see,0.840080074490067
11,might,0.8368934621657025
12,stora,0.8368249218004635
13,rydal,0.8349195283687436
14,lor,0.8335970820477717
15,anno,0.8325017406790844
16,baste,0.8322252314243141
17,rest,0.8311363495252132
18,day,0.8275844718581873
19,absence,0.826819991452645
20,nle,0.8250884640300945
21,ta,0.8249095983095831
22,ma,0.8241346532195888
23,man,0.8240397271675566
24,int,0.8237824401797276
25,democratic,0.8235429673436291
26,master,0.8232052564073787
27,damascus,0.8227630742744065
28,magnificent,0.8226383510895094
29,continue,0.8225619919303366
30,this,0.8222466250179057
31,pastor,0.8217868094866398
32,grow,0.8209110296121283
33,angel,0.8207356261815935
34,connection,0.820308006459699
35,wreiched,0.8202002560740604
36,tle,0.8199481102497039
37,it,0.8188325764412967
38,mitres,0.8180118168421385
39,bother,0.8178492211736701
40,begmue,0.8176859039593536
41,so,0.8175534030462939
42,presarve,0.8175006070098333
43,law,0.8172791278640241
44,ly,0.817240663658674
45,not,0.8166215064468019
46,service,0.8155506921605985
47,leave,0.815000241229604
48,ken,0.8149756996887596
49,glass,0.8126446731188016
50,prise,0.8123593328750711
51,ibe,0.8122336971524484
52,time,0.8120132274734451
53,foidy,0.8112910144976275
54,throw,0.8111808059270642
55,cir,0.8107127857147389
56,elishs,0.8102047239775519
57,ptouoer,0.8087601951560979
58,humble,0.8086789096589739
59,thur,0.8074536274843747
60,publio,0.807239831452772
61,infinite,0.8071774681276562
62,comfortable,0.8058424205772692
63,await,0.8055241954101884
64,light,0.8047693554231112
65,miiiy,0.804756437047369
66,none,0.8045267094579236
67,troop,0.8041365195500918
68,history,0.8041364350090708
69,hy,0.8033197927973632
70,peaceful,0.8017588873038545
71,his,0.8015368223674391
72,inuy,0.8011092208367618
73,grog,0.8009397753528704
74,comment,0.8007991217278057
75,president,0.8004858922521654
76,chair,0.8004270514693954
77,conceal,0.7996812658924017
78,increase,0.7996353890663721
79,show,0.7990790330070726
80,seed,0.7981298155327828
81,environ,0.7979123005595662
82,vour,0.7979005784807762
83,example,0.7979000713034476
84,experiment,0.7975511196874077
85,neatness,0.7968161098014332
86,determined,0.7967738305698349
87,vo,0.796397285681719
88,leg,0.7962389354219905
89,cvoka,0.79623621974088
90,constitution,0.7962331517361921
91,build,0.7961590257287673
92,satur,0.7960503387037365
93,dgrwi,0.7959475686254593
94,hose,0.7957745407118384
95,every,0.7953360453863001
96,let,0.7953112282838359
97,would,0.7952940862367959
98,dim,0.7951586104533979
99,sincere,0.7944587735602185
100,towfusv,0.7938460181527475
101,chimney,0.7935616307191653
102,oi,0.7934405573183296
103,ipurimuiit,0.7931748583039988
104,after,0.7928097778851766
105,unwonted,0.7928051558040152
106,common,0.7926452469935319
107,artiee,0.7921559010439894
108,nvn,0.7916698851496358
109,ehe,0.7909127360755523
110,cow,0.7906595345163595
111,dear,0.7900036483373022
112,tome,0.7896297047810596
113,venience,0.789213789191636
114,lour,0.7891140766915659
115,girl,0.7885650280877001
116,kmi,0.7883159121849237
117,nociety,0.7878257188708269
118,iii,0.787696462238967
119,phiitimry,0.7874126932456628
120,number,0.7873329362022343
121,many,0.7869556261305803
122,industry,0.7868355091610031
123,henry,0.7857848153762497
124,the,0.7857735480465798
125,eat,0.7852130470412593
126,calo,0.7848476845589424
127,evening,0.7847633328242214
128,nest,0.7845473108182779
129,jr,0.7845455867873119
130,us,0.7842104711479045
131,ancient,0.7841105968316185
132,furniture,0.7838579007789506
133,guilty,0.7835455374646769
134,mg,0.7834863973348559
135,upper,0.7833078120457231
136,add,0.7830403491734258
137,movement,0.7822143244133399
138,aiw,0.7818495408005157
139,join,0.7812966517366251
140,tho,0.7811518535032498
141,despatch,0.7806212611594326
142,couipelle,0.7800058496648871
143,ing,0.7800055970558292
144,surrenderod,0.7795972239623381
145,sow,0.7795939472796924
146,union,0.7795734171207513
147,instruction,0.7795633960849171
148,candace,0.7794615382711327
149,harley,0.7794423058424931
150,stan,0.7784593305195657
151,up,0.7784036800717982
152,respnrtrd,0.7779401826281949
153,prelor,0.7778677277476916
154,hall,0.7778576960927919
155,work,0.777485293166178
156,imperial,0.7772943470304199
157,western,0.7769036651297749
158,highway,0.7766488093639603
159,dog,0.7762576247741719
160,lander,0.7758939401105874
161,state,0.7757584039899694
162,ethiopian,0.775478588624567
163,faithful,0.7747488250509174
164,yankeo,0.7746695376154672
165,cheverol,0.7740689844893907
166,disoord,0.7734905205530258
167,friend,0.7734102363692107
168,retinue,0.7731506940293194
169,teur,0.7727907530136352
170,ibout,0.7726483430147555
171,other,0.7722402825408081
172,grass,0.7714656539975451
173,art,0.7712973348999725
174,sonuiunh,0.7712741217253265
175,touc,0.7701892028908575
176,abrahamsservant,0.7701019415966033
177,kin,0.7700150537680668
178,sir,0.7698015875516478
179,capt,0.7692893804019851
180,deprecate,0.7691590050617528
181,policy,0.7684768425598674
182,minister,0.7684410289766632
183,zeal,0.7679577937713775
184,weakness,0.767910689432318
185,court,0.7677960342828816
186,several,0.7676398078276218
187,straightforward,0.7675069571055355
188,late,0.7674539266289118
189,deceive,0.7672337244976444
190,call,0.7668802655673352
191,mulatto,0.7666886426807238
192,treaty,0.7666878880424247
193,sabbath,0.7664848447798195
194,eient,0.7663042741014652
195,gradually,0.7659041663576677
196,estop,0.7657719845538214
197,albllh,0.7657673022915168
198,tlie,0.7655351228572875
199,solomon,0.7654351859353722
200,an,0.765418186051638
201,perpetration,0.765235126576508
202,ry,0.7646463475452416
203,your,0.764578884797312
204,be,0.764486108414558
205,second,0.7642337299836448
206,georgia,0.7641800022132416
207,car,0.7637245998816924
208,bn,0.7633607026403155
209,ug,0.7632392665654788
210,no,0.7630402588621603
211,mtssi,0.7618561082838331
212,eternity,0.761728613486361
213,mglt,0.7615798554921975
214,stitutional,0.7612601569225228
215,cape,0.7611645781235767
216,whnn,0.7610947435345166
217,tbe,0.7609936413675795
218,discover,0.760989292021728
219,punish,0.7605216025435229
220,hava,0.7603823957779264
221,promise,0.7603808037380424
222,jy,0.7596339551519755
223,well,0.7592586977425353
224,use,0.7591348242240619
225,liam,0.7587724734109527
226,honor,0.7585974474865989
227,obtain,0.7585600671056059
228,wne,0.7583823675120716
229,jugoltd,0.7583100922021582
230,nhodient,0.7582637487832098
231,move,0.7579180938795753
232,ualba,0.7578504750540104
233,ho,0.7577745438484957
234,yankeea,0.7575373271026978
235,desolatelooke,0.7574887137587345
236,talize,0.7573211082383363
237,with,0.7570628646300678
238,grest,0.7566337479864664
239,indicative,0.7564480354772608
240,slave,0.7559846266283193
241,away,0.7557967369454806
242,long,0.7552571756230217
243,thought,0.7551862454822087
244,employ,0.7548151691739124
245,unsuspecting,0.7548017243555509
246,boohooe,0.7547407330625453
247,crime,0.7544095140896978
248,loyalty,0.7543588204442792
249,unalterably,0.7543487579738648
250,seea,0.7542128201327857
251,must,0.7542108920532675
252,ner,0.754034702919861
253,john,0.7535993962085823
254,public,0.7535674879427221
255,determination,0.7534172351029318
256,particular,0.7533483892463615
257,queen,0.7524980319643939
258,suelnniousstys,0.7524074203380464
259,door,0.75164859511426
260,wli,0.75161803019473
261,joseph,0.7515719491875137
262,nicanor,0.7515264259275342
263,health,0.7514399879283913
264,ani,0.7511829261507703
265,gentleman,0.7510871700065409
266,relation,0.750978233667699
267,ereed,0.750888378711284
268,canary,0.750624834229755
269,tk,0.7506145499002936
270,suffuirtg,0.7502228716033863
271,insist,0.7501901895015902
272,win,0.750011133048424
273,store,0.7499133621674701
274,discharge,0.7494137547034374
275,naturalist,0.7491660261546724
276,liunihle,0.7488879700702478
277,weaver,0.7488421076257835
278,progress,0.7487134461692495
279,apprentice,0.7480340685838953
280,copious,0.7479738190731244
281,uomur,0.7476539987811786
282,mandate,0.7476317037081572
283,tein,0.7475896274802907
284,scott,0.7475478009192229
285,whence,0.7474929110248995
286,ernor,0.7474468487878734
287,hoisis,0.7474394568498328
288,summon,0.747358808141168
289,beside,0.7472878723093663
290,thiough,0.7472698787394819
291,bd,0.7470886412213062
292,simmon,0.7470110084280412
293,oxtriviginco,0.7469864273782734
294,watering,0.746865370023282
295,ilia,0.746667275450747
296,lis,0.7461810359498894
297,tiiene,0.745935788147098
298,train,0.7458159325861793
299,calamity,0.7453005415122237
300,ire,0.7452849368049587
301,fair,0.7451775243501466
302,jpeakr,0.7450620872586918
303,when,0.7446718263019945
304,hia,0.7445444054930177
305,raost,0.7445246386398345
306,certifie,0.7443885805981582
307,froe,0.7441946277489618
308,oclock,0.7440645965517647
309,wlion,0.743474441638021
310,miiirt,0.7431732053158238
311,nd,0.7430288513418192
312,since,0.742966298755797
313,soldier,0.7428910065297252
314,become,0.7425691305382804
315,volm,0.7425268538821678
316,lorevm,0.7424950723772826
317,servanm,0.7424229308707844
318,inter,0.7423645019037182
319,wuico,0.7423209077973165
320,edward,0.7421615426021666
321,iisliill,0.7418813176298411
322,rkv,0.7418551068093141
323,encountorod,0.7418304876878046
324,memory,0.7417994387380837
325,utter,0.741660265030806
326,iaithful,0.7415930292763577
327,liicsis,0.7412483384245426
328,asm,0.7412249970698404
329,daw,0.7412043729542239
330,resideoce,0.7411940189116586
331,ficls,0.7411784009401977
332,prayer,0.7407780149127633
333,creed,0.740305324473995
334,froig,0.7401239228222938
335,blind,0.7401106172498635
336,puuiio,0.7399605847690318
337,anomaly,0.7399569136763942
338,feature,0.7399160832513341
339,seluol,0.739856678537385
340,bulwcr,0.7391908805878717
341,groundless,0.7389611075393343
342,recognie,0.7388909692890997
343,order,0.7387533437889926
344,coast,0.7379958294529043
345,conduct,0.7376679360972277
346,part,0.7375554608612973
347,raise,0.737449372770673
348,alligator,0.7373101735340997
349,for,0.7371122795328225
350,ready,0.7369818168727496
351,soothe,0.7368952168442537
352,snid,0.7368307583484692
353,arise,0.7366779898664055
354,slavelike,0.7364529001885186
355,tlidrnixt,0.7364304048107143
356,respectfully,0.7362387154180132
357,force,0.736007875572859
358,october,0.735653368882716
359,imrtw,0.7355381636747387
360,puhlic,0.7350534517554712
361,pa,0.7348306917398015
362,trine,0.7348257062067791
363,harris,0.7348228099684765
364,accompany,0.7346192704703999
365,usher,0.7346078494376088
366,feast,0.7344867514622255
367,pious,0.7344248917466669
368,cup,0.7341588142257669
369,oan,0.7341440851254917
370,expect,0.7339781429232256
371,olbjera,0.7339132597454179
372,humane,0.7338893894352875
373,prim,0.7335622338381775
374,rebol,0.7333062206975975
375,riolate,0.7332826738340159
376,goin,0.7331972608915949
377,col,0.7328572192736815
378,laggard,0.7328466159148475
379,jjirl,0.7326647598477718
380,wide,0.7322595832802916
381,cf,0.7320844425747546
382,institution,0.7320558677086094
383,steelb,0.7316512797273316
384,subscribe,0.7315847736859356
385,dinner,0.7315599325849618
386,vacant,0.7314889108244806
387,tress,0.7312682161272627
388,shake,0.7312437935893206
389,promptly,0.7310588725468454
390,file,0.7307244799045562
391,araujo,0.7306473081644868
392,rant,0.7306460056771205
393,soott,0.7304346135178581
394,ao,0.7301639798580487
395,gaza,0.7301449181176873
396,occur,0.7300823801161258
397,uui,0.729875081771225
398,without,0.7293262682881911
399,rairmca,0.728820024931975
400,aiers,0.7288055568780316
401,mado,0.7287130688912427
402,negroes,0.7284004989626591
403,stcurit,0.7283435526606119
404,occupy,0.7283234894385243
405,ai,0.7282380581762662
406,manor,0.7278931484089284
407,ooi,0.7274415522618807
408,ride,0.7274201972720891
409,observaneo,0.7273744637005064
410,river,0.7272434303180939
411,wife,0.7268838098042825
412,slavebreede,0.7267039414552314
413,cake,0.7265515334593227
414,ex,0.7265394069236429
415,cold,0.726442108219205
416,servanla,0.7263939219731426
417,righteousness,0.7263750016189592
418,cross,0.7263056876572902
419,fix,0.7263041448894159
420,formerly,0.726087531949301
421,shoot,0.7259791859417067
422,government,0.7258759163687439
423,ainswortu,0.7258533016594145
424,sion,0.7258402075047439
425,verse,0.7258139165428117
426,gko,0.7257926767223581
427,utterre,0.7256703897867567
428,share,0.7256151961257546
429,military,0.7255375504994537
430,sorrowfully,0.7255191951722884
431,stvle,0.7254683762515401
432,walker,0.7253391223477559
433,ment,0.7252586253849882
434,theory,0.7252389318895904
435,arms,0.7252335762409081
436,centu,0.7250855178869722
437,battlk,0.7247853139576084
438,civil,0.7244005524043651
439,lincoln,0.7241945316720004
440,pasha,0.723894919167444
441,scholar,0.7237412026014793
442,univ,0.7236522694620999
443,jlangiar,0.7235479606350718
444,hawlvv,0.723544687846409
445,country,0.7234999721725797
446,my,0.7234163094706205
447,remember,0.7233261683215917
448,janes,0.7232199426689556
449,fixe,0.7229887948845171
450,originator,0.7228921856822544
451,manifest,0.7226002957084561
452,tell,0.7225050693209462
453,roaster,0.7224509262584403
454,stranger,0.7222991313010668
455,blackservant,0.7221990093602212
456,oh,0.7220705780593395
457,ed,0.7220670981265306
458,far,0.7220026079001302
459,thu,0.7219097274471881
460,purpose,0.7218247374404616
461,always,0.7215802214595871
462,consta,0.7213007133885729
463,properly,0.7211852538149512
464,aday,0.7211475707395429
465,predominate,0.7209001147580991
466,woru,0.7208713643599725
467,sight,0.7208541902417369
468,full,0.7207278307409944
469,trusting,0.7205220751172291
470,endeavor,0.7204831064312583
471,wisreu,0.7201671742387321
472,continen,0.720091340667725
473,fioiu,0.719563209601803
474,peruse,0.7194443642510886
475,poriodically,0.7192318716011309
476,mate,0.7190486413820579
477,very,0.7190147061820735
478,ghostly,0.7187470783104264
479,laudanum,0.7187120254703826
480,oursibis,0.7186532374849347
481,whit,0.7184598571452305
482,ung,0.7183582171684002
483,lwtgu,0.7182124504211711
484,spite,0.7180139105364238
485,yarn,0.7179362232765523
486,conciliation,0.7178925408949368
487,reluctant,0.7178486129530801
