,token,cosine
0,soap,0.8851965554331644
1,it,0.8781890261109162
2,cf,0.871313724009589
3,lhe,0.8665295754394909
4,send,0.8597400343268304
5,uncle,0.8588598049130669
6,demnande,0.8558932333125376
7,faithful,0.8546693543012012
8,sass,0.8535489029089665
9,monday,0.8518419097892179
10,dr,0.8515793254178636
11,pos,0.8511971334900881
12,servantsher,0.8509159019587111
13,conduct,0.8504073210987508
14,hadl,0.8501071046112643
15,darling,0.8498807441336689
16,ve,0.8423227177378108
17,negro,0.8404169355810541
18,wastione,0.8378344415536905
19,jest,0.8363463932294016
20,spout,0.8362134394968826
21,sack,0.8360970789433279
22,illtimed,0.8353600644127899
23,the,0.8349370464209601
24,rich,0.8347831363209339
25,recreation,0.8345339444620311
26,mea,0.8334858743517773
27,servile,0.8331630255015543
28,hlol,0.8328814465479757
29,regretwe,0.832617265286724
30,tok,0.8324535971866132
31,do,0.8317212371842455
32,preciate,0.8306867685472762
33,deserve,0.8297514552317784
34,washing,0.8279595273258042
35,footmen,0.8270784939094753
36,laura,0.8264434363129858
37,honesty,0.8263151951491966
38,inipo,0.8260550227227351
39,cehnt,0.8258009063243905
40,come,0.825421701529564
41,people,0.8252774453574769
42,henceforwtar,0.8252560861570408
43,lingsworth,0.8250485196730324
44,iamon,0.8250093109652704
45,ealrry,0.8246362986167914
46,sveet,0.8244780634463035
47,hurry,0.823507085294054
48,rotect,0.8231072670407337
49,inform,0.8230911232638648
50,inclnde,0.8225400079877576
51,letic,0.8224213263281217
52,and,0.8216932030713576
53,tion,0.8216779127294395
54,havo,0.8207395938436466
55,poodle,0.8207179156490132
56,institution,0.8203306786864635
57,libcrty,0.8193855627064046
58,il,0.8190059993669332
59,freight,0.8187960563461074
60,un,0.8177863732765525
61,matilda,0.817470113064193
62,either,0.8165541597624042
63,va,0.8165015786392831
64,unnecessary,0.8162817881664473
65,atul,0.8161907775104194
66,event,0.8157002368877626
67,frtzatick,0.8145478631412724
68,tilion,0.8140029922122745
69,condition,0.8139786204475499
70,housewhom,0.8132501132611083
71,return,0.8128089335946236
72,danvilte,0.8127359108634593
73,iilenry,0.8124948049546463
74,errand,0.8124432692576993
75,remove,0.8124121285650274
76,nightfall,0.812349404138421
77,ta,0.8122086897713385
78,spann,0.8118859292354393
79,separat,0.8117050593797348
80,dispose,0.8113757305412175
81,becomne,0.8110624216171898
82,tiding,0.8102955275330535
83,wor,0.8100109840308194
84,lie,0.8098655268141032
85,recently,0.8097825251546047
86,very,0.8092765350990931
87,servantswre,0.8089803837517667
88,chicken,0.808810720152926
89,ol,0.8082245509255683
90,fmind,0.8082096782670785
91,proportioni,0.8082055087019442
92,toeratbly,0.8080891859980873
93,bweint,0.8077440054676526
94,must,0.8074950637905574
95,lay,0.8070588016750586
96,arrangement,0.8066049740182581
97,peorsnadte,0.8065409047479665
98,prefer,0.8056793532144453
99,standard,0.8056678892076108
100,rascal,0.8053275102543089
101,terrible,0.8049028920285461
102,wiv,0.8045140360537009
103,coipanion,0.8042082662625167
104,ant,0.8038416618012705
105,frame,0.8038392256431379
106,cervix,0.8037924254496056
107,jenkinsa,0.8036188699499367
108,sickne,0.8036059726677953
109,mooth,0.8035859718028322
110,john,0.8035077979271573
111,candor,0.8034185599876116
112,coto,0.8033723370008148
113,cold,0.803098373042155
114,remarkably,0.8026784114171354
115,ktter,0.8020574786888841
116,ussion,0.8020013524189367
117,self,0.8019226564270481
118,perfctly,0.8016242910718867
119,col,0.8014256139840561
120,aitl,0.8012790597445353
121,isore,0.801278692191927
122,rage,0.8010815652408421
123,somebodypheaton,0.8009231953835474
124,kinl,0.8008450967888439
125,lancaster,0.8003535919878084
126,limby,0.8001735435656279
127,wheeler,0.8000760183414424
128,hamilton,0.8000175822780564
129,lady,0.7996594321075055
130,famtily,0.799507524185389
131,lester,0.7993611458060436
132,aq,0.7989130449555488
133,abolition,0.7988799295398576
134,for,0.7988597175496832
135,baoon,0.7988253867667819
136,hi,0.7985751486436047
137,ilovea,0.7975659324760344
138,miss,0.7974012271311783
139,manyatime,0.7973599685487878
140,youtnw,0.797141463126647
141,yeaterday,0.796966575716517
142,state,0.7969403611984115
143,fill,0.7967975605094466
144,iaiste,0.7967592443122156
145,coz,0.7966648382078534
146,table,0.7963660241459495
147,fed,0.7961456360186308
148,daitly,0.7960486477956336
149,diffiefin,0.795975230371693
150,citizen,0.7950553458711344
151,ad,0.79492438080574
152,find,0.7948802829776414
153,thirty,0.7944284207273659
154,possession,0.7943487034462482
155,thne,0.7942216315892697
156,sick,0.7941587729707996
157,steed,0.7940052672719726
158,little,0.7938538899253897
159,pudding,0.7934088928589038
160,hiose,0.7929547941658295
161,veaver,0.7926850835031491
162,canic,0.7924857550832716
163,mention,0.7922377784074736
164,kill,0.7916334935058957
165,diihingrom,0.7916107388193212
166,emerald,0.7915626708178674
167,charae,0.7913301917762037
168,by,0.7912639849890907
169,hand,0.7912624226004028
170,riot,0.7912165046482464
171,friend,0.7910933387092056
172,mistess,0.7906777097712501
173,fluid,0.7898347506098895
174,viage,0.7894980697568209
175,onse,0.7893528270556285
176,choice,0.7893072138386069
177,drank,0.7890741179022648
178,cn,0.788217786219537
179,cehilren,0.7879315729231393
180,coinmunicatibfm,0.7873001914004474
181,uudor,0.7867210989592612
182,iniventionf,0.7865894573196268
183,unfold,0.7864440372432389
184,rail,0.7864402164179363
185,fatal,0.785620396526063
186,cook,0.7853701689365282
187,alseo,0.785354214410146
188,rom,0.7847679489305583
189,irs,0.7842458419153786
190,thing,0.7838730720787522
191,counotry,0.7834120211303146
192,customed,0.7833932618793678
193,girl,0.7830491496177179
194,field,0.7828769727513188
195,unable,0.7826528145331384
196,vor,0.7826247206673698
197,ferry,0.7824783645084239
198,arally,0.7823363570723783
199,trinkling,0.7820840719668141
200,inst,0.7812358022715105
201,bob,0.7809317366113802
202,dcd,0.7808769816157713
203,ayell,0.7807112930974827
204,chiliren,0.7807009267187236
205,tour,0.7806142336488393
206,anl,0.7805491981438581
207,pritce,0.7802457176931757
208,atl,0.7797460115006043
209,length,0.779296706920914
210,waiter,0.7792522700809141
211,run,0.779067859861419
212,home,0.778703569305546
213,undethe,0.7784626012591223
214,consistent,0.7784465431647161
215,eonsistency,0.7784098633489156
216,ihiznelf,0.7784014470800689
217,hr,0.7783886923823191
218,tit,0.778158999774248
219,correspondence,0.778060170325398
220,rarrles,0.777981573375124
221,sch,0.7775914474734809
222,synoken,0.7773813832011476
