,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
0,5,53,123,1860-10-11-seq-3.txt,1860-10-04-seq-3.txt,ecutorsnrp oi tuegrapnic rroiessor ii viviain stvle keenly observant interesting plot purpose manner obviously spring,editorship graphic professor it vivid stvle keenly observant interesting plot purpose manner obviously spring
1,3,53,137,1860-10-11-seq-3.txt,1860-10-18-seq-3.txt,ecutorsnrp oi tuegrapnic rroiessor ii viviain stvle keenly observant interesting plot purpose manner obviously spring,editorship graphic professor it vivid style keeulv observant interesting plot purpose manner obviously spring
2,3,53,174,1860-10-11-seq-3.txt,1860-09-27-seq-3.txt,ecutorsnrp oi tuegrapnic rroiessor ii viviain stvle keenly observant interesting plot purpose manner obviously spring,editorship graphic professor it vivid style kceulv observant interesting plot purpose manner obviously spring
3,4,123,137,1860-10-04-seq-3.txt,1860-10-18-seq-3.txt,editorship graphic professor it vivid stvle keenly observant interesting plot purpose manner obviously spring,editorship graphic professor it vivid style keeulv observant interesting plot purpose manner obviously spring
4,4,123,174,1860-10-04-seq-3.txt,1860-09-27-seq-3.txt,editorship graphic professor it vivid stvle keenly observant interesting plot purpose manner obviously spring,editorship graphic professor it vivid style kceulv observant interesting plot purpose manner obviously spring
5,4,123,187,1860-10-04-seq-3.txt,1860-09-20-seq-3.txt,editorship graphic professor it vivid stvle keenly observant interesting plot purpose manner obviously spring,editorship ol graphic professor it vivid stvle keenly observant interestin 7 plot purpose manner obviously spring
6,5,137,174,1860-10-18-seq-3.txt,1860-09-27-seq-3.txt,editorship graphic professor it vivid style keeulv observant interesting plot purpose manner obviously spring,editorship graphic professor it vivid style kceulv observant interesting plot purpose manner obviously spring
